PERMNO,QNO,MOM_RANK,FRET1
50462,18.0,2,0.0052549367201273
50462,19.0,3,-0.0560455532685807
50462,20.0,3,0.3019438835570365
50462,21.0,5,-0.1220741913231251
50462,22.0,2,-0.0745976595547174
50462,23.0,2,0.0776113849340001
50462,24.0,2,0.1238558405793519
50462,25.0,1,0.0344254494870555
50462,26.0,3,-0.1777831087001918
50462,27.0,2,0.1451657547077613
50462,28.0,4,0.3279447381365845
50462,29.0,6,-0.0266877604524028
50462,30.0,6,0.0739331721695182
50462,31.0,7,-0.0657162093872982
50462,32.0,8,0.0083329676281251
50462,33.0,6,0.1541659668000583
50462,34.0,7,-0.0151690056820114
50462,35.0,7,0.0152508100225923
50462,36.0,4,0.0684373837548779
50462,37.0,6,-0.0287011876418357
50462,38.0,3,-0.0002955117245723
50462,39.0,2,-0.0370702088799999
50462,40.0,2,-0.0159969885855549
50462,41.0,2,-0.0161261391328001
50462,42.0,3,-0.2557978907118696
50462,43.0,3,0.0129726847808
50462,44.0,2,0.2221836254295905
50462,45.0,3,-0.1016333084306051
50462,46.0,2,0.0508495909913662
50462,47.0,2,-0.0694938149658861
50462,48.0,2,0.2458324484795859
50462,49.0,3,-0.061294772848001
50462,50.0,4,0.0845923942755138
50462,51.0,5,-0.0085818268821422
50462,52.0,5,0.1507263427342591
50462,53.0,4,-0.00808474959
50462,54.0,4,-0.0628801349699528
50462,55.0,2,0.0769228983370218
50462,56.0,4,-0.0475699494413577
50462,57.0,3,0.1534351668060001
50462,58.0,5,0.1043523968067501
50462,59.0,7,-0.0060569345787419
50462,60.0,7,0.0547734954006249
50462,61.0,7,0.1058550606958959
50462,62.0,6,0.0599859809743705
50462,63.0,5,0.0407510103339778
50462,64.0,4,0.0823522544401431
50462,65.0,5,0.0165658784218301
50462,66.0,4,-0.1077588759936016
50462,67.0,3,0.0480049985716124
50462,68.0,3,-0.0147315644104805
50462,69.0,2,0.2755800526237784
50462,70.0,4,0.4494687577747371
50462,71.0,8,-0.1369976740742259
50462,72.0,7,0.2450510542744652
50462,73.0,8,-0.1763835798446807
50462,74.0,5,-0.283080878269865
50462,75.0,2,1.0135784698161905
50470,13.0,9,1.254544040107532
50470,14.0,9,0.1290317277035362
50470,15.0,9,0.3428573392593548
50470,16.0,9,-0.0425525696566639
50470,17.0,9,0.1999994806314391
50470,18.0,9,0.3518522077839998
50470,19.0,9,0.0410959383559998
50470,20.0,9,0.4473684344639637
50470,21.0,9,-0.1454552188239457
50470,22.0,8,-0.1382976745606332
50470,23.0,4,0.1111104858320557
50470,24.0,3,0.022221570251
50470,25.0,0,0.5326075853638339
50470,26.0,6,-0.3120574882870643
50470,27.0,3,-0.0824743794006712
50470,28.0,3,-0.0112357940840001
50470,29.0,2,0.0909092851095785
50470,30.0,0,0.2031253219609998
50470,31.0,4,-0.2380963131309682
50470,32.0,5,0.1931827671885828
50470,33.0,8,0.1190478938591068
50470,34.0,8,-0.2106386577878822
50470,35.0,2,
50497,13.0,8,0.125000090452537
50497,14.0,9,-0.1858769677985
50497,15.0,8,0.4509797347591819
50497,16.0,9,-0.1486485817350155
50497,17.0,5,-0.2063490849567885
50497,18.0,3,0.06000050500006
50497,19.0,5,-0.0377359447439998
50497,20.0,1,0.5490202052696251
50497,21.0,5,-0.0379743152479213
50497,22.0,7,-0.0921062065126057
50497,23.0,6,0.3623190240854923
50497,24.0,8,-0.1063825053266094
50497,25.0,2,-0.0119048131869999
50497,26.0,2,-0.1325300597055999
50497,27.0,2,0.0555562575493306
50497,28.0,1,-0.0526308875056
50497,29.0,1,-0.0972226595499997
50497,30.0,1,-0.107692018315
50497,31.0,0,-0.31034451341
50497,32.0,0,0.2749996249999999
50497,33.0,2,0.1176467844919399
50497,34.0,3,0.0701759456357515
50497,35.0,7,-0.0163932985406883
50497,36.0,7,0.1666667215846999
50497,37.0,7,-0.0285711836622003
50497,38.0,5,-0.0294120253750527
50497,39.0,3,-0.2272725613750427
50497,40.0,1,0.0784309095638546
50497,41.0,1,-6.857071741528387e-07
50497,42.0,2,-0.2545459187590289
50497,43.0,2,2.9553143043870026e-08
50497,46.0,2,-0.0212769999999999
50518,4.0,9,0.0612251632086013
50518,5.0,8,0.1249992881120001
50518,6.0,5,-0.3076920089439399
50518,7.0,4,0.1975299054429191
50518,8.0,3,0.1030933126468349
50518,9.0,6,0.1775709142132637
50518,10.0,7,-0.1111106430349253
50518,11.0,7,0.5267856344173585
50518,12.0,8,0.5146199866353485
50518,13.0,8,0.513514277190565
50518,14.0,8,0.0867348422606515
50518,15.0,9,0.0375580133477038
50518,16.0,9,
50519,23.0,0,0.3488371615141676
50519,24.0,9,0.0862063285944503
50519,25.0,6,-0.1269842681406442
50519,26.0,5,-0.236363130140623
50519,29.0,0,0.0243904999999999
50519,30.0,1,0.0476191047619001
50519,31.0,3,-2.6719899992588836e-07
50519,32.0,7,0.3068182609330145
50519,33.0,9,0.2382604157398999
50519,34.0,9,0.1014087807601382
50519,35.0,9,-0.1256412000378191
50519,36.0,8,-0.0264704046195904
50519,37.0,5,0.124847933149335
50519,38.0,3,-0.1454056528773768
50519,39.0,0,-0.3612697484787142
50519,40.0,0,0.006000331359
50519,45.0,7,0.1511217684935
50519,52.0,8,0.3816005
50519,53.0,9,0.0863992657232002
50519,54.0,9,-0.1851848981481249
50519,55.0,6,0.1521470489850001
50519,56.0,7,-0.1935997
50543,17.0,6,-0.090909905647158
50543,18.0,4,-0.0749999565789999
50543,19.0,0,-0.351351334576
50543,20.0,0,4.429896711677373e-07
50543,25.0,0,0.5250001498332997
50543,26.0,6,-0.1147536354869638
50543,27.0,7,-0.1111108545774288
50550,4.0,6,0.1310815505688294
50550,5.0,4,0.4370798510331271
50550,6.0,8,-0.1673464269517746
50550,7.0,8,0.2665155784462101
50550,8.0,9,-0.0344131217956213
50550,9.0,9,-0.3389711466594018
50550,10.0,2,0.1697709032747549
50550,11.0,2,0.1691154340912757
50550,12.0,1,0.3413236129869577
50550,13.0,2,0.1642037612679445
50550,14.0,6,-0.0425055832698119
50550,15.0,5,0.1523284354240002
50550,16.0,8,-0.0153255712184051
50550,17.0,7,-0.1895452938188799
50550,18.0,4,0.164935914554777
50550,19.0,6,0.0076195563662722
50550,20.0,4,-0.0833804816851218
50550,21.0,1,0.0870199180310111
50550,22.0,3,0.0025229263450625
50550,23.0,3,0.1002558188299997
50550,24.0,2,0.1298768085340931
50550,25.0,4,-0.0617256886823802
50550,26.0,3,-0.1183963242309814
50550,27.0,2,0.0397312558138891
50550,28.0,3,0.16785724081
50550,29.0,3,-0.0397138330582014
50550,30.0,4,0.0348327649321391
50550,31.0,4,-0.2162644074811571
50550,32.0,4,0.1348440693848858
50550,33.0,4,0.0479935164943672
50550,34.0,5,0.1625361359592732
50550,35.0,7,-0.0389433851526574
50550,36.0,6,0.056986047369155
50550,37.0,6,-0.0762194768077649
50550,38.0,4,0.2825914655375001
50550,39.0,4,-0.1123447283389477
50550,40.0,4,-0.0732208652698078
50550,41.0,3,-0.1798535737042741
50550,42.0,2,-0.5376907132169794
50550,43.0,0,-0.3225040475070251
50550,44.0,0,0.6507927572975207
50550,45.0,0,-0.1442311509230559
50550,46.0,0,-0.1235956024137818
50550,47.0,0,0.1794870197924001
50550,48.0,5,0.0869567789854328
50550,49.0,2,0.0100003546787998
50550,50.0,4,-0.05940571237624
50550,51.0,5,0.4842105948156738
50550,52.0,7,-0.1843966328928805
50550,53.0,4,-0.0956523861670176
50550,54.0,2,-0.0961537190234828
50550,55.0,2,-0.0106387666921428
50550,56.0,0,0.1397846462034551
50550,57.0,2,-0.1698110934887347
50550,58.0,2,-0.124999778788
50550,59.0,1,-0.0259737406204981
50550,60.0,2,0.0533336353488
50550,61.0,1,0.03797404129
50550,62.0,1,0.2073170764690162
50550,63.0,5,-0.3333331464514198
50550,64.0,1,-0.0227274508160001
50550,65.0,0,0.4883721145848114
50550,66.0,4,-0.249999519817
50550,67.0,1,-0.1319437566812992
50550,68.0,2,-0.1039996531473119
50550,69.0,2,0.0535715664159999
50550,70.0,0,0.0677963471502498
50550,71.0,1,0.142856936149202
50550,72.0,3,6.529850016256944e-08
50550,73.0,3,-0.0486103054132285
50550,74.0,4,-0.1897811211107082
50550,75.0,5,-0.2612613523349818
50569,4.0,5,0.4000005857827133
50569,5.0,7,0.6349204821065653
50569,6.0,9,-0.3009711272975097
50569,7.0,9,0.3472221152777748
50569,8.0,9,0.0658622888889302
50569,9.0,9,-0.1690512147079966
50569,10.0,4,0.0422792344157152
50569,11.0,6,0.6661223152994791
50569,12.0,7,0.1072357023698273
50569,13.0,5,0.4701118532347765
50569,14.0,8,-0.1837227180060927
50569,15.0,7,0.03511659690725
50569,16.0,5,-0.0869340661369081
50569,17.0,5,-0.1174243817170778
50569,18.0,2,0.1193703691985657
50569,19.0,4,-0.1020070068938142
50569,20.0,2,
50570,16.0,9,-0.192767871031
50577,4.0,0,-0.0272725475297499
50577,5.0,0,0.050794094652
50577,6.0,0,-0.1199995612189438
50577,7.0,2,-0.2500008976240916
50577,12.0,3,0.1914886625607832
50577,13.0,5,0.2321428169709445
50577,14.0,6,-5.216356515624909e-07
50577,15.0,7,0.2753620068002729
50577,16.0,8,-0.0681813106307441
50577,17.0,8,-0.134146175122
50577,18.0,6,0.1267615033359999
50577,19.0,7,-0.1072020134700999
50577,20.0,2,0.14909304245648
50577,21.0,2,0.1930003074251796
50577,22.0,5,-0.0983239415068443
50577,23.0,4,0.0540021312815581
50577,24.0,4,0.2304519175326376
50577,25.0,5,0.143815222796912
50577,26.0,4,-0.0340919908922879
50577,27.0,6,0.1074362764494158
50577,28.0,8,0.25006976491842
50577,29.0,8,0.0677269249839265
50577,30.0,8,0.0584934530777199
50577,31.0,7,-0.3480919154558197
50577,32.0,4,0.3174167390854587
50577,33.0,6,-0.0439364191458178
50577,34.0,3,-0.0875438603526207
50577,35.0,2,-0.1431695060110001
50577,36.0,1,0.1178566556040001
50577,37.0,1,-0.265818068088218
50577,38.0,0,0.0797280602266468
50577,39.0,0,-0.2604163321087626
50577,40.0,0,-0.0704234659820768
50577,41.0,0,0.2121212822822482
50577,42.0,3,-0.1499996249999999
50577,43.0,3,0.1470582217969998
50577,44.0,7,-2.752204986133933e-07
50577,45.0,6,-0.2307690146519999
50577,46.0,1,-0.0499999973316916
50577,47.0,0,0.1578947039820961
50577,48.0,0,-0.1060610363996472
50577,49.0,0,0.1186443125
50577,50.0,4,0.015152284550151
50577,51.0,5,-0.1343292813074241
50577,52.0,1,0.0344828801109473
50577,53.0,3,0.5333324166668001
50577,54.0,6,0.108695604515
50577,55.0,6,0.2156861937195715
50577,56.0,9,-0.1451608753739275
50577,57.0,9,-0.481132080768
50577,58.0,0,0.018182282698
50577,59.0,0,-0.1785719220582547
50577,60.0,0,3.072464000997144e-07
50577,61.0,0,0.086956532281313
50577,62.0,1,0.1799993763935001
50577,63.0,3,-0.1864416785195994
50577,64.0,2,1.3958323862034634
50577,65.0,9,
50593,12.0,6,0.2380954693998833
50593,13.0,8,1.1538457572457212
50593,14.0,9,-0.3392864223032626
50593,15.0,8,-0.2297298074496755
50593,16.0,5,-0.1052626663967887
50594,16.0,0,0.0499997999999999
50606,4.0,9,-0.1413792318529635
50606,5.0,8,-0.2057637629177825
50606,6.0,4,0.0423357205314451
50606,7.0,5,0.206336963716931
50606,8.0,2,-0.4140763076185642
50606,9.0,1,-0.096969708413993
50606,10.0,2,-0.2271191822799999
50606,11.0,0,0.5392590928240624
50606,12.0,0,-0.146601654226062
50606,13.0,0,0.2862069198275001
50606,14.0,1,-0.0954958280858444
50606,15.0,4,-0.1165829559051062
50606,16.0,0,0.2862066302575068
50606,17.0,7,-0.158558992002068
50606,18.0,4,-0.0767573060407718
50606,19.0,3,-0.0603549265039869
50606,20.0,4,-0.0458605815202667
50606,21.0,0,-0.2108108877138647
50606,22.0,0,0.0939133250776249
50606,23.0,0,-0.1790325317204519
50606,24.0,0,-0.24599943066656
50606,25.0,0,-0.2799997071775214
50606,29.0,0,0.681817995729854
50606,30.0,7,-0.0270274850640001
50606,31.0,8,-0.4444449073355149
50606,32.0,7,0.3000003379999998
50606,33.0,8,-0.0576920787928577
50606,34.0,1,0.0816337989620656
50606,35.0,2,0.113207741842612
50606,36.0,7,0.322033614792
50606,37.0,8,-0.0769227369008517
50606,38.0,8,0.2916666571773698
50606,39.0,8,0.2365597968102897
50606,40.0,9,-0.0173910945913463
50606,41.0,8,0.0707967588997386
50606,42.0,9,0.2479334876149812
50606,43.0,9,-0.2119207792594444
50606,44.0,7,-0.0672276283612001
50606,45.0,4,-0.0090089967659999
50606,46.0,3,0.1090911154036307
50606,47.0,0,-0.213114339864
50606,48.0,0,0.0104168233332799
50606,49.0,1,0.2536086838254692
50606,50.0,4,0.223140261708
50606,51.0,5,0.0146986588568971
50606,52.0,7,0.2953024813460825
50606,53.0,9,-0.0945256532692059
50606,54.0,6,0.0744464380711005
50606,55.0,4,-0.13548401158
50606,56.0,3,-0.0204121521950702
50606,57.0,1,0.1979192456561795
50606,58.0,5,-0.0713754481660957
50606,59.0,3,-0.1357730976251511
50606,60.0,4,0.1079274800246568
50606,61.0,4,0.2380610439292398
50606,62.0,4,0.1249167035243663
50606,63.0,6,0.1253080584831021
50606,64.0,8,0.2109022308990784
50606,65.0,8,0.15810312672129
50606,66.0,8,-0.1448188614295816
50606,67.0,7,0.2148546297624287
50606,68.0,7,0.0201202039328054
50606,69.0,6,-0.0400818400284617
50606,70.0,3,0.3505897959944042
50606,71.0,7,-0.0629004342857123
50606,72.0,4,-0.206136098385577
50606,73.0,1,-0.2438265497393597
50606,74.0,1,-0.3679601007252124
50606,75.0,0,0.1247386724913683
50606,76.0,0,0.1236887580841645
50606,77.0,2,0.1856102918626001
50606,78.0,5,-0.1600760634878677
50606,79.0,6,0.4183959043983929
50606,80.0,7,-0.1116591181999312
50606,81.0,5,0.1363466193932667
50606,82.0,6,0.2685847138296882
50606,83.0,8,-0.0214277914171111
50623,4.0,0,0.0748328852325912
50623,5.0,0,-0.1667850375402629
50623,6.0,0,-0.2653762114679876
50623,7.0,0,-0.046764510878
50623,8.0,0,-0.1035660059579562
50623,9.0,0,0.0055650698995999
50623,10.0,1,-0.0031307864774821
50623,11.0,1,0.04070130746
50623,12.0,1,0.4799992622997455
50623,13.0,4,0.0496558389340873
50623,14.0,3,0.0584615806486985
50623,15.0,5,0.0033328856301548
50623,16.0,7,-0.0070838144617115
50623,17.0,5,-0.0597891409123793
50623,18.0,6,0.0822463116223897
50623,19.0,5,-0.0379172193665636
50623,20.0,4,0.2104351993754998
50623,21.0,5,0.0708103509028326
50623,22.0,5,-0.1488601938897547
50623,23.0,3,0.4811945124731402
50623,24.0,7,0.1741416038660661
50623,25.0,6,0.054138121777153
50623,26.0,6,-0.1370492069107981
50623,27.0,7,0.1169522562336691
50623,28.0,5,0.2594864638317484
50623,29.0,6,-0.0587750303751579
50623,30.0,6,-0.0517394020308953
50623,31.0,5,-0.28459752367825
50623,32.0,2,0.4070958719263997
50623,33.0,4,0.1526443111249189
50623,34.0,7,-0.2072004956972201
50623,35.0,5,0.0288612050895287
50623,36.0,6,0.0404927900214293
50623,37.0,2,-0.0442856817021496
50623,38.0,1,0.0284998
50623,39.0,2,0.1512194029889724
50623,40.0,4,0.0042549426972096
50623,41.0,5,-0.0276602772258959
50623,42.0,6,-0.1824175100569063
50623,43.0,6,-0.1702701257156821
50623,44.0,2,0.268851690581648
50623,45.0,2,0.0441561296753125
50623,46.0,2,0.1550007856667998
50623,47.0,3,0.2443475639130312
50623,48.0,7,-0.0484217439399999
50623,49.0,6,0.0137042107259599
50623,50.0,6,-0.0414675861353431
50623,51.0,4,-0.1492306368243111
50623,52.0,1,0.141818701043251
50623,53.0,2,0.15479955093213
50623,54.0,3,0.0476518780279999
50623,55.0,3,-0.0036666140608
50623,56.0,6,-0.0205041167219464
50623,57.0,6,-0.0210344452267294
50623,58.0,4,-0.1366376420015098
50623,59.0,1,-0.0870106021799369
50623,60.0,1,0.0972717354542398
50623,61.0,1,0.14124931755529
50623,62.0,2,0.04183473161
50623,63.0,4,0.1738054016919998
50623,64.0,6,0.1387872962110941
50623,65.0,7,0.1242666794956801
50623,66.0,7,-0.0557142413571681
50623,67.0,7,0.0177204368396857
50623,68.0,5,0.1050001516091998
50623,69.0,5,0.3909090265417063
50623,70.0,7,0.2000004347932997
50623,71.0,8,0.0306848910899568
50623,72.0,8,-0.143466567368945
50623,73.0,5,0.0076575614419525
50623,74.0,3,-0.0779762657402752
50623,75.0,4,-0.0806775712654971
50623,76.0,2,-0.2455555796051495
50623,77.0,2,0.2097852428294455
50623,78.0,2,-0.1437956975995219
50623,79.0,1,-0.2472284142270183
50623,80.0,0,-0.0083869406534683
50623,81.0,1,-0.1724596000231442
50623,82.0,0,0.1296004396040002
50623,83.0,1,0.0442862189532489
50631,23.0,9,0.0312503906249999
50631,24.0,8,
50649,12.0,8,-0.0444442911676804
50649,13.0,5,0.441860409943462
50649,14.0,6,0.0322567705593568
50649,15.0,6,0.5156249052734374
50649,16.0,9,-0.2291669749999999
50649,17.0,9,-0.1486484943200545
50649,18.0,6,0.1428575696399998
50649,19.0,7,-0.0388887098525168
50649,20.0,1,0.2352934766857308
50649,21.0,4,-0.1428570224091466
50649,22.0,3,0.08333399458
50649,23.0,4,0.2461532811687936
50649,24.0,5,0.1562495978618749
50649,25.0,4,0.0810809599999999
50649,26.0,7,-0.2000002011156881
50649,27.0,4,
50657,53.0,8,0.4745761559355046
50666,4.0,3,0.1390253046040599
50666,5.0,2,0.1394592538344219
50666,6.0,2,-0.1205740450531979
50666,7.0,3,0.0923071432959765
50666,8.0,6,-0.0263953904878323
50666,9.0,6,0.0199991666894931
50666,10.0,6,0.0614581792221438
50666,11.0,5,0.0633655083241884
50666,12.0,3,0.196244696233296
50666,13.0,3,0.2758897788975454
50666,14.0,4,0.1395629712485682
50666,15.0,6,0.0543966464025746
50666,16.0,8,0.065655291051593
50666,17.0,9,0.0767407053119622
50666,18.0,9,0.1200004841144879
50666,19.0,9,-0.1899174065584642
50666,20.0,5,0.154051924108858
50666,21.0,4,-0.1605351819933286
50666,22.0,1,0.0216043489209831
50666,23.0,1,0.0265261587166185
50666,24.0,1,0.0672167905536484
50666,25.0,1,0.0147575911275863
50666,26.0,2,-0.0238467377845599
50666,27.0,2,-0.0344551553199049
50666,28.0,3,0.3661856288778775
50666,29.0,6,-0.0566665595403017
50666,30.0,6,0.1009681892539997
50666,31.0,6,-0.3050001738144324
50666,32.0,5,0.0480850513584099
50666,33.0,2,0.0665304416000001
50666,34.0,3,-0.0711526917244652
50666,35.0,1,0.1625000180801084
50666,36.0,5,-0.0486485708081667
50666,37.0,4,-0.0038086262435774
50666,38.0,3,-0.3019227750641027
50666,39.0,0,-0.0472225138571016
50666,40.0,0,0.1558825605816676
50666,41.0,1,0.0846154341413096
50666,42.0,2,0.0309530961789306
50666,43.0,9,-0.0162792452401435
50666,44.0,8,0.1738098192616117
50666,45.0,7,0.0469377244545952
50666,46.0,7,-0.13137286447056
50666,47.0,2,0.0977273076961711
50666,48.0,2,0.178124457924125
50666,49.0,4,-0.056889795000808
50666,50.0,3,0.0056866204418781
50666,51.0,5,0.0199044538010255
50666,52.0,4,0.0056069314759998
50666,53.0,2,0.0242985086598648
50666,54.0,2,0.0238532794893722
50666,55.0,2,-0.0666669679352722
50666,56.0,2,0.0155337567743321
50666,57.0,3,0.1211544823718748
50666,58.0,5,0.2293096786631892
50666,59.0,7,0.0394364117402632
50666,60.0,8,0.1911559379692986
50666,61.0,9,0.057879826708677
50666,62.0,8,0.0195652183257424
50666,63.0,6,0.2759359103154399
50666,64.0,7,0.1096642231941171
50666,65.0,7,0.064895410160451
50666,66.0,7,-0.0050009882557529
50666,67.0,8,0.18920848003222
50666,68.0,7,0.2654544995231203
50666,69.0,8,0.3215830172215006
50666,70.0,9,0.9002731109620103
50666,71.0,9,-0.0252508767082582
50666,72.0,9,0.0169074127332109
50666,73.0,9,-0.0166961389719909
50666,74.0,8,0.071504080781203
50666,75.0,6,0.29404948516823
50666,76.0,8,-0.1320761709514198
50666,77.0,8,0.3707547475669417
50666,78.0,8,-0.2670424539440328
50666,79.0,5,0.2060907815990944
50666,80.0,5,-0.354155231544119
50666,81.0,2,-0.1124525106817216
50666,82.0,0,-0.1055313073097121
50666,83.0,1,-0.0942853171756479
50682,12.0,9,0.3614451005875683
50682,13.0,8,0.3539818148795983
50682,14.0,9,0.1045749521890127
50682,15.0,9,-0.0295855498544902
50682,16.0,8,-0.2682929688456499
50682,17.0,4,-0.1333328704402169
50682,18.0,2,0.2500000032748404
50682,19.0,2,-0.2307692078559998
50682,20.0,0,0.1799998986885198
50682,21.0,2,-0.1186436598479999
50682,22.0,2,-0.0769229128165889
50682,23.0,0,0.2083334908211105
50682,24.0,3,0.1379311712532498
50682,25.0,2,-0.287878801292125
50682,45.0,9,0.0361451776178156
50703,19.0,2,-0.09599945457136
50703,20.0,1,-0.0796468082259891
50703,21.0,0,-0.1923081613597003
50703,22.0,0,0.0238097326548683
50703,23.0,0,-0.0116281406534587
50703,24.0,0,0.3882355051620001
50703,25.0,2,-0.1779660879393728
50703,26.0,3,-0.0412375722487061
50703,27.0,2,-0.0645165652065445
50703,28.0,3,0.6091953869190825
50703,29.0,5,0.1071425674523034
50703,30.0,8,0.0451616717040712
50703,31.0,8,-0.4135800451616267
50703,32.0,6,0.2526321630414001
50703,33.0,4,-0.0504195584105896
50703,34.0,1,-0.0973457184431875
50703,35.0,1,-0.0294119999999999
50703,36.0,2,0.1212126588154218
50703,37.0,2,-0.1531529757882812
50703,38.0,1,-0.1489362873536743
50703,39.0,0,-0.4250000067308748
50703,40.0,0,0.1304351378039998
50703,41.0,0,-0.1923084160909803
50703,42.0,0,0.1666660042660064
50710,4.0,1,-0.057334646907185
50710,5.0,1,-0.0731217376414469
50710,6.0,0,-0.0983729689349999
50710,7.0,1,0.1511764682134102
50710,8.0,3,-0.1158024082973295
50710,9.0,4,-0.023442888931383
50710,10.0,5,0.2563301745083293
50710,11.0,6,0.4357472596711915
50710,12.0,7,0.1008923576
50710,13.0,7,0.155270570567447
50710,14.0,7,-0.0898360665762243
50710,15.0,5,0.0033214660719718
50710,16.0,3,-0.0526665407229873
50710,17.0,3,0.0477627443852448
50710,18.0,5,-0.0212760232021296
50710,19.0,4,0.07581718752
50710,20.0,5,-0.0900204364313794
50710,21.0,2,0.0318470469720002
50710,22.0,2,0.0455923450930075
50710,23.0,3,-0.0230984752605427
50710,24.0,1,0.0119928214548454
50710,25.0,2,0.0949187797835433
50710,26.0,2,-0.1325960593244036
50710,27.0,1,-0.0801937100572444
50710,28.0,2,0.0995328717086876
50710,29.0,2,-0.078125435416625
50710,30.0,1,0.3050854041314372
50710,31.0,4,0.0129867230191942
50710,32.0,8,
50729,4.0,6,-0.2073180572794
50729,5.0,5,0.0342807439267118
50729,6.0,3,-0.0647808481886499
50729,7.0,2,0.1433961988145859
50729,8.0,2,-0.0501840335495485
50729,9.0,6,0.1856324219401472
50729,10.0,8,0.0251340138956635
50729,11.0,6,0.2123243345026586
50729,12.0,6,0.0136499028789731
50729,13.0,4,-0.0315037636927869
50729,14.0,1,-0.050932688244819
50729,15.0,0,0.2344437014879161
50729,16.0,3,0.1361042324371399
