PERMNO,mean_size,num_obs
42112,69592.375,2
42140,515081.484375,12
42200,3774840.4114583335,12
42219,91136.71020833333,12
42286,467791.9427083333,12
42307,255443.94791666666,12
42358,20670.34375,12
42438,1262471.989,10
42439,1449218.0364583333,12
42455,770538.9187500001,12
42534,4707792.578125,12
42585,383926.04270833335,12
42607,,0
42614,62859.036458333336,12
42710,936031.2421875,8
42796,1221472.4375,12
42877,499580.703125,12
42893,,0
42906,4155264.75,12
42981,46432.545454545456,11
43028,26556.24981416667,12
43123,1680286.1596683331,12
43167,28443.6484375,8
43238,504933.2890625,8
43334,44482.86799777778,9
43350,2297511.2708333335,12
43449,44655034.494791664,12
43481,221864.875,12
43553,3022671.99875,12
43588,196853.08854166666,12
43610,23335748.588541668,12
43617,410766.7916666667,9
43692,5124.50625,10
43705,7741.5,4
43706,993502.5833333334,12
43721,1274963.546875,12
43757,975810.9427083334,12
43772,1731679.9270833333,12
43837,86344.296875,12
43861,28797.703125,4
43880,39289.875,7
44062,362134.796875,12
44134,808894.4479166666,12
44150,80836.2890625,8
44185,443301.875,12
44194,197586.0,8
44206,3110804.34375,12
44230,26338.231770833332,12
44274,794192.9739583334,12
44329,1352722.1302083333,12
44330,2328.0416666666665,12
44353,46673.177083333336,12
44506,5213220.682291667,12
44513,1348982.40625,12
44565,138880.625,1
44599,634793.25,3
44601,6523798.989583333,12
44637,470490.9921875,12
44644,35211332.536458336,12
44688,92238.703125,12
44725,79116.13020833333,12
44740,468873.5260416667,12
44768,341140.4583333333,6
44776,113236.3828125,8
44792,320200.875,12
44813,138521.9375,2
44821,236657.36458333334,12
44943,158159.84895833334,12
44951,2355494.0729166665,12
44986,1325705.3541666667,12
45110,78870.0625,12
45129,312667.7239583333,12
45137,51963.770833333336,12
45225,1326149.5885416667,12
45241,8690535.067708334,12
45277,2180097.9635416665,12
45306,911445.7057291666,12
45313,276369.859375,12
45348,36871.416666666664,12
45356,85518923.53645833,12
45428,4586718.958333333,12
45437,49542.372395833336,12
45487,46976.5875,10
45495,2506469.5625,12
45560,96363.05208333333,12
45583,74601.95833333333,12
45647,,0
45655,357373.40625,12
45671,9406456.885416666,12
45728,767416.5364583334,12
45751,29928532.098958332,12
45794,3572030.9427083335,12
45823,,0
45866,155959.2,5
45874,1142890.0390625,8
45890,73835.421875,12
45911,1853604.6041666667,12
45955,359462.3958333333,3
46026,24525.833333333332,9
46034,63468.0546875,12
46042,14982.0,10
46068,37330.515625,12
46076,10454.885416666666,12
46077,955488.0833333334,12
46085,163086.68229166666,12
46149,474414.4791666667,12
46181,92859.50568181818,11
46228,4280056.59375,12
46229,59268.2221125,12
46237,31155.71875,4
46295,452268.6458333333,12
46309,11109.84090909091,11
46340,3659962.484375,12
46392,1203242.140625,12
46420,273921.0,1
46463,211640.97916666666,12
46527,104900.78125,2
46578,9497567.953125,12
46674,3912172.8020833335,12
46690,1838481.4947916667,12
46703,2306413.46875,12
46739,310934.3125,2
46747,2424924.71875,2
46762,168272.525,5
46843,16865.256213333334,12
46850,8165349.857954546,11
46870,478162.66071428574,7
46877,2281494.1666666665,12
46886,10149704.520833334,12
46893,445170.46875,12
46907,13650.0,1
46922,1645265.3125,6
46923,29033.020833333332,6
46931,41855.736979166664,12
46950,233068.16145833334,12
47002,261949.03125,12
47036,24242.390625,12
47088,372270.0182291667,12
47133,322995.9791666667,3
47141,462043.609375,12
47159,32627146.651041668,12
47175,6637417.390625,12
47205,707175.9010416666,12
47248,1436131.8195833333,12
47271,544099.078125,12
47379,767355.5885416666,12
47387,100601.05729166667,12
47466,6774186.197916667,12
47490,563504.734375,12
47511,121842.125,12
47571,29036.963541666668,12
47626,6461995.130208333,12
47642,360045.640625,12
47677,5943610.442708333,12
47706,873103.2604166666,12
47707,88246.0625,12
47715,384095.3020833333,12
47723,,0
47730,579824.8229166666,12
47773,212480.86979166666,12
47802,714268.5520833334,12
47861,62061.984375,12
47862,40524.4296875,8
47888,265876.9322916667,12
47896,61856139.098958336,12
47897,47854.078125,12
47941,16358542.036458334,12
47969,32543.484375,12
48071,22543447.75,12
48072,42835.375,12
48143,59972.635416666664,12
48144,1127739.2552083333,12
48267,13048242.877083333,12
48274,1643275.328125,12
48282,126612.125,2
48291,1256446.7386366667,12
48347,933945.3333333334,12
48371,,0
48389,497142.0833333333,12
48397,16783814.333333332,12
48485,6679288.375,12
48486,3943644.5104166665,12
48506,4642585.520833333,12
48514,1014350.46875,4
48523,999364.6145833334,12
48531,297122.8671875,12
48565,443129.359375,4
48653,1546331.0625,11
48696,1545502.1354166667,12
48709,,0
48725,10437728.875,12
48901,237817.1093583333,12
48960,4050133.78125,12
48961,244652.421875,12
49015,7925804.145833333,12
49031,1697376.7239583333,12
49083,,0
49138,32250.2125,10
49154,27022891.895833332,12
49189,,0
49227,132278.22395833334,12
49322,151267.69791666666,12
49330,364552.0625,12
49373,3620664.6666666665,12
49429,1281799.2708333333,12
49437,2166091.3875,10
49488,,0
49496,19514.0,3
49534,76667.84375,12
49585,508302.4375,11
49656,35229205.572916664,12
49680,7601703.447916667,12
49744,1025949.046875,12
49745,46463.859225,12
49752,222586.81770833334,12
49817,193399.13541666666,12
49905,2210103.6822916665,12
49955,,0
49971,928502.1041666666,12
50017,300135.0,1
50032,11840906.59375,12
50091,142964.71875,12
50092,664847.2239583334,12
50200,11939947.515625,12
50227,10054688.911458334,12
50243,12325.625,1
50278,226216.22916666666,12
50279,40145.4,5
50286,857405.0989583334,12
50374,6702.020833333333,9
50390,,0
50585,38933.223958333336,12
50606,2067871.3697916667,12
50623,145865.06770833334,12
50666,763523.2395833334,12
50702,232899.27083333334,12
50788,286603.7552083333,12
50789,326627.921875,12
50876,91039690.61979167,12
50905,419740.953125,12
50906,19381731.070670832,12
50948,2251686.1984800003,12
50972,1128392.5979166667,12
51043,64623174.479166664,12
51086,326757.53125,12
51087,19263.932291666668,12
51131,6164629.427083333,12
51254,288754.9270833333,6
51263,675752.765625,12
51318,748894.8913675001,12
51369,11017329.286458334,12
51377,7977625.958333333,12
51423,211708.75520833334,12
51457,793982.5833333334,12
51530,36515.625,12
51588,5237880.890625,12
51596,4084400.1197916665,12
51625,1394333.125,1
51633,1071354.203125,12
51692,1038999.40625,12
51693,61843.171875,12
51706,5000230.975208334,12
51721,779944.9010416666,12
51800,606146.9375,10
51829,718595.3359375,12
51916,188064.77083333334,12
51925,151846.734375,12
51932,497975.953125,12
51933,24777.098958333332,12
51960,146500.21354166666,12
51984,21592.393229166668,12
52038,14455161.661458334,12
52039,79138.296875,12
52071,24234.166666666668,3
52090,1883803.7239583333,12
52214,184022.05208333334,12
52230,5059948.893673333,12
52231,512983.38125,10
52250,,0
52265,1881150.9895833333,12
52329,941572.3020833334,12
52337,9585695.489583334,12
52345,245625.0,12
52396,783699.2239583334,12
52425,656545.1510416666,12
52476,3751032.9114583335,12
52484,46503.453125,12
52565,,0
52679,138468.484375,12
52695,3523558.5208333335,12
52708,1229644.9791666667,12
52716,2359812.0989583335,12
52740,9463.267857142857,7
52775,693011.0,1
52792,511407.1927083333,12
52804,,0
52813,1247877.984375,12
52840,2301097.85663,12
52872,349925.9791666667,12
52898,937801.984375,12
52919,45556305.0,12
52936,1597557.5,12
52978,2402489.3854166665,12
53015,28468.385416666668,12
53065,12334882.114583334,12
53074,21069.95535714286,7
53082,227884.22395833334,12
53110,96170.23958333333,12
53129,294711.0260416667,12
53137,,0
53189,47331.583333333336,12
53196,71818.01041666667,12
53197,1414789.6641166667,12
53225,4118034.3541666665,12
53268,,0
53372,266752.578125,12
53373,213143.9875,10
53381,1129117.9375,12
53453,137361.625,9
53479,7068149.046875,12
53480,541623.4375,12
53575,83660.1875,8
53604,142775.91666666666,12
53612,804495.984375,12
53613,29909122.848958332,12
53639,166888.46875,4
53640,395717.03342,12
53656,41132.0,1
53663,667996.0677083334,12
53727,1114771.9635416667,12
53815,63475.53125,12
53831,1616720.6432333335,12
53832,264686.8854166667,12
53859,146121.83854166666,12
53866,3241407.4270833335,12
53946,16627.604166666668,12
54084,13100.1796875,8
54114,2108608.6197916665,12
54148,1111922.109375,12
54181,2694463.8385416665,12
54199,351602.34375,12
54228,63741.854166666664,12
54245,48883.89772727273,11
54253,300773.703125,12
54279,950593.8541666666,12
54324,71165.66666666667,3
54391,3649614.375,12
54412,1970744.0572916667,12
54463,7753876.015625,10
54543,172872.03125,2
54579,24521.416666666668,12
54594,379570.7604166667,12
54624,95164.21875,12
54631,48714.520833333336,12
54675,35099.563721666666,12
54690,5693053.661458333,12
54704,731870.3403250001,12
54711,79919.921875,12
54770,156910.95,5
54771,,0
54798,449147.19695666665,12
54818,572024.7864583334,12
54827,4765503.027986667,12
54973,81556.75,12
55001,859068.3125,12
55029,43031.55,5
55044,42374.020833333336,12
55125,143222.0625,1
55160,46694.494791666664,12
55191,1472031.7291666667,12
55212,3671265.8958333335,12
55213,719047.46875,12
55319,99112.57142857143,7
55328,,0
55336,18026.34375,12
55466,218980.1875,2
55467,31441.1875,12
55511,798185.9947916666,12
55546,68923.57291666667,12
55554,12566.178977272728,11
55589,,0
55597,304118.8125,12
55634,7899.390625,12
55678,37252.526041666664,12
55781,266235.5,12
55782,286517.53125,12
55976,235028212.64583334,12
55985,7231.25,2
56040,108454.859375,12
56063,193687.28645833334,12
56101,1077176.9016666666,6
56119,291194.0,1
56143,251159.21875,12
56216,135971.13541666666,12
56223,1128011.125,12
56232,12717645.104166666,12
56274,10580616.932291666,12
56275,3110308.0572916665,12
56339,1690365.6328125,8
56363,984061.5833333334,12
56557,61765.833333333336,3
56565,186516.53125,12
56573,17201763.864583332,12
56581,93069.53125,12
56602,43069.135416666664,12
56610,73866.9625,5
56611,369243.19748499995,12
56630,209623.11458333334,12
56653,47386.083333333336,12
56696,142525.045,12
56710,28660.854166666668,12
56733,8859.920454545454,11
56741,180188.96354166666,12
56784,660232.1041666666,12
56813,72004.79166666667,12
56822,257687.375,12
56856,57208.713541666664,12
56936,144360.109375,12
56937,732458.503125,10
56945,132267.109375,12
56952,185463.95833333334,12
56979,80460.5,12
56987,84648.13541666667,12
57007,292255.22020833334,12
57015,,0
57066,432265.2864583333,12
57067,99384.359375,12
57074,118242.71875,12
57082,165908.38541666666,12
57103,115143.27083333333,12
57104,,0
57146,156828.1125,10
57154,476496.57916666666,12
57251,40853.875,10
57286,239669.91145833334,12
57293,32643.510416666668,12
57330,58122.354166666664,12
57365,38212.591145833336,12
57410,71808.72395833333,12
57437,463986.46875,12
57446,140532.296875,12
57509,47112.135416666664,6
57534,2484486.362085,12
57568,1013118.1197916666,12
57584,42574.92416666667,12
57665,7211559.453125,12
57681,88777.625,12
57745,25983.849204,10
57780,62422.37520583333,12
57808,3817820.015625,12
57809,828747.0416666666,12
57817,2751706.1927083335,12
57884,76622.859375,4
57904,14545043.567708334,12
57913,265690.08347333333,9
58077,80909.10416666667,6
58094,3094707.265625,12
58114,75348.33854166667,12
58246,16291909.614583334,12
58318,422997.7083333333,12
58334,562780.640625,12
58393,3870113.7578125,8
58406,512821.3541666667,12
58413,791113.5520833334,12
58464,1254033.4166666667,12
58473,50899.631944444445,9
58501,63320.9375,6
58560,30559.28125,10
58608,75005.65104166667,12
58625,678408.84375,12
58640,164114522.95052084,12
58675,510199.20535714284,7
58683,11614033.716041667,12
58755,650346.296875,12
58771,359753.96479166666,12
58772,44860.78125,1
58799,28147.125,1
58819,2308636.6302083335,12
58836,35943.25,6
58886,53359.234375,12
58975,398818.125,12
58990,4296294.302083333,12
59010,28385586.526041668,12
59045,498544.8020833333,12
59089,315164.36568833335,12
59110,114578.45833333333,12
59126,657305.84925,12
59176,72436322.34375,12
59184,35506860.390625,12
59185,37414.2734375,12
59192,12390548.453125,12
59222,18084.5884225,12
59248,2112122.0833333335,12
59300,1078605.3385416667,12
59301,3071636.3333333335,6
59328,369109614.5833333,12
59344,22730.375,12
59345,4154226.390625,12
59379,19523614.4375,12
59396,2380201.140625,12
59408,80480107.578125,12
59424,24414.505208333332,12
59440,3190480.28125,12
59459,8885190.635416666,12
59467,53245.9375,4
59483,415191.53595666663,12
59504,496306.5833333333,12
59555,344540.921875,12
59600,46126.770833333336,12
59619,969860.25,12
59627,126278.953125,12
59628,33182.53125,12
59767,5402202.375,1
59774,153476.453125,12
59943,20354.8125,4
60055,41724.375,5
60063,118414.66145833333,12
60090,566289.609375,12
60097,61986973.734375,12
60098,522226.5,12
60169,327275.125,8
60186,450223.7604166667,12
60206,1549665.7552083333,12
60273,16488.5625,2
60353,30964.0625,2
60354,103537.75,2
60441,3392619.9875,5
60442,15874802.979166666,12
60468,13620.197916666666,12
60506,3370630.3645833335,12
60548,61238.5875,12
60580,412945.7083333333,12
60599,4493547.796875,12
60628,11638229.46625,12
60687,1426649.484375,12
60695,998762.75,12
60709,,0
60871,25183700.109375,12
60898,28172.161458333332,12
60943,3548690.8802083335,12
60986,6592361.145833333,12
61065,3382923.6875,12
61081,1096134.75,1
61138,188589.35,10
61145,57578.645833333336,12
61146,46768.3125,2
61188,606975.046875,12
61209,64523.01388888889,9
61217,1237395.3802083333,12
61241,8637527.932291666,12
61269,89976.53409090909,11
61313,1021088.234375,12
61322,146295.72395833334,12
61399,17536060.052083332,12
61487,54504.46875,12
61496,36777.140625,12
61508,66148.18958333334,12
61516,267415.11693333334,12
61524,3807070.6510416665,12
61532,44482.822916666664,12
61540,,0
61567,373142.0625,10
61583,5486263.158606,10
61621,15985254.255208334,12
61663,4313439.026041667,12
61698,116698.359375,8
61700,26948.625,1
61735,8351580.932291667,12
61743,1741277.8172916668,12
61778,1068168.96875,12
61787,22348.494791666668,12
61807,183517.41145833334,12
61815,1930517.3854166667,12
61882,1136739.5833333333,3
61938,1292275.2239583333,12
61946,598906.0572916666,12
61955,193500.21354166666,12
62033,51034.8125,12
62034,1574734.2552083333,12
62042,122222.46354166667,12
62068,383366.5625,12
62092,3751657.1145833335,12
62148,5211045.265625,12
62200,38593.9375,2
62228,167329.05875,12
62260,305702.0,12
62287,90762.1,10
62295,,0
62296,45678.333333333336,12
62308,3594644.1927083335,12
62324,514156.3125,1
62341,92907.22321428571,7
62359,266059.7083333333,6
62367,156316.79166666666,12
62368,30923.020695,12
62376,26319.840845833332,12
62383,330016.421875,12
62391,484539.3958333333,12
62498,351035.7864583333,12
62500,981200.5371933334,12
62519,4554739.020833333,12
62552,317968.0,1
62607,188571.58035714287,7
62690,2273333.59375,12
62770,5993888.0625,12
62790,87785.9375,3
62797,55971.932291666664,12
62834,2233625.59375,12
62843,192092.21354166666,12
62885,112898.45,10
62922,76987.08333333333,12
62930,787856.5885416666,12
62949,2165618.453125,12
62958,33420.744791666664,12
63044,758138.5625,4
63060,2353311.234375,12
63079,874143.2083333334,12
63088,893517.1979166666,9
63125,422213.81076666666,12
63132,113461.15625,12
63159,52339.953125,4
63220,945351.9739583334,12
63240,289954.3645833333,12
63263,518048.421875,12
63335,,0
63344,139036.84375,2
63467,705305.25,12
63483,449024.36363636365,11
63503,126626.57291666667,12
63511,55136.270833333336,12
63546,173392.39583333334,12
63554,1092654.5885416667,12
63562,1026084.3333333334,3
63686,127720.5913890909,11
63706,135548.24479166666,12
63714,1284857.8125,12
63715,100987.76041666667,12
63765,194391.390625,12
63773,5638473.302083333,12
63781,450837.9583333333,12
63811,694832.1354166666,12
63830,1380111.5677083333,12
63837,37470.921875,10
63976,46417.583333333336,12
63977,452236.12204166665,12
64004,44007.479166666664,9
64020,178595.68181818182,11
64063,757081.875,2
64071,592109.6796875,8
64135,472433.5677083333,12
64152,325623.4895833333,12
64186,15886897.053125,12
64194,307723.4010416667,12
64195,85470.28121333334,12
64231,1664131.7395833333,12
64275,105278.66145833333,12
64282,8793177.229166666,12
64290,366382.203125,12
64311,5941168.244791667,12
64362,78203.52604166667,12
64390,5801799.416666667,12
64418,429416.8125,1
64450,706331.5833333334,12
64451,3031907.265625,12
64477,610117.875,1
64486,1749269.796875,12
64514,227319.83333333334,12
64515,1423298.6145833333,12
64557,891111.6770833334,12
64565,3803874.6875,12
64629,555224.71875,12
64630,24406.416666666668,12
64637,4870.94375,10
64646,671357.25,1
64653,2900969.546875,12
64697,55250.25,4
64742,,0
64785,,0
64805,235162.30729166666,12
64822,,0
64856,6896600.015625,12
64864,248649.921875,12
64899,158318.26822916666,12
64901,74234.33166666667,12
64929,147513.15625,12
64936,11808684.869791666,12
64961,57254.020833333336,12
64979,,0
64995,9225888.015625,12
65008,24936.629464285714,7
65032,77937.75,2
65067,99270.44791666667,12
65074,2626850.125,3
65083,132513.9296875,12
65138,37914926.90625,12
65154,328811.4583333333,12
65155,,0
65163,113762.79166666667,12
65226,117933.45833333333,12
65270,116428.33928571429,7
65285,94753.71354166667,12
65294,355395.09375,12
65306,94246.25,12
65307,1008367.6510416666,12
65330,2861618.2552083335,12
